epoch,train_loss,val_loss
1,0.8951633888132432,0.3933753059023902
2,0.6204022969341608,0.33116376399993896
3,0.5003239782623766,0.22330276029450552
4,0.4226960897651923,0.22325009888126737
5,0.39540237270837014,0.2717378579434894
6,0.37888534918788397,0.2562377977938879
7,0.36457471632008737,0.2150910496711731
8,0.3353239512361045,0.21310886669726598
9,0.3134433984447103,0.2266316953159514
10,0.3069518150755278,0.2465923371769133
11,0.3120946777939384,0.2520402088051751
12,0.2782533152293169,0.3792525203455062
13,0.28521924463316645,0.2394909177507673
14,0.24717544168749483,0.26495826102438425
15,0.24078546603658207,0.21642984804652987
16,0.2263494046037585,0.2257691699834097
17,0.20425838208837904,0.21345213339442298
18,0.19636569293312547,0.22122964901583536
19,0.18409684973295173,0.25338445958637057
20,0.1788228250859518,0.3243102729320526
21,0.16641525681868558,0.30936979396002634
22,0.16346850496262416,0.3042715433098021
23,0.16210715261297656,0.3367787968544733
24,0.15376822732930365,0.27193145524887813
25,0.1562511688903954,0.40886756635847543
26,0.14698733549217038,0.32102579020318533
27,0.13844406627969347,0.3951874914623442
28,0.1284454335494025,0.3696080871990749
