epoch,train_loss,val_loss
1,0.8248060877760389,0.37456170717875165
2,0.5372010285879089,0.2704126096907116
3,0.428744481715364,0.25290957660902114
4,0.3904811471803791,0.23288492290746599
5,0.36328117843317737,0.2551881060713813
6,0.35112040286245644,0.2358496047201611
7,0.3395358861317684,0.2058243751525879
8,0.3082814357891215,0.22771159453051432
9,0.28597496975870695,0.20416980981826782
10,0.2752840729320751,0.26595610522088553
11,0.2830554603705357,0.24321514793804713
12,0.24737242946987745,0.3631987004053025
13,0.25639187712157885,0.25231148089681354
14,0.22880196983838988,0.2987466057141622
15,0.21673590615133925,0.22949323058128357
16,0.21088461093217856,0.28065384711538044
17,0.18849084296853486,0.26563251160439993
18,0.17897107980655552,0.2906550807612283
19,0.1719624637577773,0.32428314146541415
20,0.16335250390854675,0.3750953135036287
21,0.1490597513513994,0.3859446673166184
22,0.14678106866905846,0.4167176882425944
23,0.1455596713252546,0.3621490001678467
24,0.14172709127404698,0.32593874846185955
25,0.1451269276826852,0.4691895218122573
26,0.134039966860032,0.3913228994324094
27,0.12789561978467195,0.36165692125047955
28,0.11780043508354768,0.3908869056474595
29,0.11999405036232463,0.4056450185321626
