epoch,train_loss,val_loss
1,0.9251876046500817,0.20870418828867732
2,0.9225678309849802,0.20862394198775291
3,0.9059068603911614,0.2179814436960788
4,0.8410671083159925,0.23153586224431083
5,0.7570891838172727,0.22510126339537756
6,0.6415028362744407,0.7831978287015643
7,0.531854811630447,0.2321657786766688
8,0.44882696377158576,0.19796611865361533
9,0.38587009195225463,0.26017873060135616
10,0.35302246730632847,0.3633343293553307
11,0.33303819086312425,0.28492947419484455
12,0.31859514643164244,0.2734646229516892
13,0.30407577567447014,0.42206371752988725
14,0.2995000559978419,0.2676092120153563
15,0.2997202069907865,0.28531532557237715
16,0.26096319605734936,0.3859984150954655
17,0.24421226899671308,0.2719319604692005
18,0.2431127296238622,0.44253296795345487
19,0.24049918191140085,0.3827438283534277
20,0.22289699358562698,0.40741175696963355
21,0.2122402913017669,0.3519018916856675
22,0.20260268485876104,0.6428927977879842
23,0.18130947345268356,0.4126837594168527
24,0.16344571567324206,0.5818290341468084
25,0.15297423122663398,0.514359073979514
26,0.15906957591074974,0.4187679432687305
27,0.1460476578261613,0.5184690015656608
28,0.1466681948479484,0.5944607825506301
