epoch,train_loss,val_loss
1,0.7466370221034053,0.5121245895113263
2,0.4481247090138366,0.42935000147138325
3,0.3950782321316148,0.4170521440960112
4,0.3821395009652966,0.37574678091775804
5,0.3567616293999563,0.3781207175481887
6,0.35723927183959725,0.3898016554968698
7,0.324821457473052,0.37245549190612065
8,0.2976577380949238,0.43856097970690044
9,0.29994962062802694,0.4833536091304961
10,0.2549504357225755,0.591685726529076
11,0.2689439718286059,0.5768199194045294
12,0.226658734070801,0.6638367630186535
13,0.28710375721066883,0.570659285499936
14,0.22669166775104496,0.7828145651590257
15,0.1993720380905178,0.6712989466530936
16,0.16423263457510298,0.6085627646673293
17,0.15155621491707733,0.6509147882461548
18,0.1363724976984275,0.7572340028626579
19,0.15940792783837004,0.6876298586527506
20,0.1318800005172363,0.7168821550550915
21,0.11161222383637742,0.6937877450670514
22,0.11281119707237065,0.7365261883962722
23,0.10315914923860127,0.7261110487438384
24,0.09407266409854988,0.7231563954126268
25,0.0861115107847745,0.7185315007255191
26,0.08344539220100043,0.7242929821922666
27,0.07761200713348224,0.7827995220820109
