target,model_name,trial_id,tuned_param,lookback,num_layers,hidden_dim,dropout,lr,batch_size,weight_decay,mlp_num_layers,mlp_hidden_dim,kan_hidden_dim,grid_size,spline_order,best_epoch,train_loss_at_best_epoch,val_loss_at_best_epoch,validation_mean_nRMSE,validation_mean_nMAE,validation_mean_NSE,validation_mean_KGE,val_nRMSE_h1,val_nRMSE_h2,val_nRMSE_h3
Cyanobacteria,LSTM_FC,trial_0001,baseline,30,1,256,0.0,0.002,64,0.0,,,,,,6,0.29429887250632975,0.38000330612772987,0.3969332265533254,0.3083597668241638,0.05464339577717148,0.37211102217729763,0.3418186473541616,0.40381297615068,0.44516805615513455
Cyanobacteria,LSTM_FC,trial_0002,num_layers,30,2,256,0.0,0.002,64,0.0,,,,,,3,0.3743773103791537,0.3810313145319621,0.40053166829314063,0.30997192837346915,0.041027880046068464,0.35271710441065557,0.35316334696787954,0.41347548635215775,0.4349561715593845
Cyanobacteria,LSTM_FC,trial_0003,num_layers,30,3,256,0.0,0.002,64,0.0,,,,,,10,0.2552721707672396,0.38506531147729783,0.3963812802092641,0.3096939630761856,0.04543441381977875,0.372135961205017,0.31556902384659585,0.40713758195546945,0.46643723482572697
Cyanobacteria,LSTM_FC,trial_0004,hidden_dim,30,3,128,0.0,0.002,64,0.0,,,,,,10,0.251392461643087,0.40121400640124366,0.4028508468275514,0.3115715163294632,0.016183232845262647,0.2812749827155059,0.3257699657786818,0.4105096014731204,0.47227297323085227
Cyanobacteria,LSTM_FC,trial_0005,lr,30,3,256,0.0,0.001,64,0.0,,,,,,10,0.26792851513232324,0.3995921186038426,0.4045021875509987,0.3214435287376843,0.011836499128292285,0.32163744506861824,0.33189429371777956,0.4179427905964423,0.46366947833877425
Cyanobacteria,LSTM_FC,trial_0006,lr,30,3,256,0.0,0.003,64,0.0,,,,,,7,0.3110456296523137,0.34627231104033335,0.38656601890824716,0.2914813119279067,0.10207749980278887,0.38221498708942264,0.32681261386840965,0.401617378845483,0.43126806401084894
Cyanobacteria,LSTM_FC,trial_0007,dropout,30,3,256,0.1,0.003,64,0.0,,,,,,5,0.33058031413794386,0.39565449953079224,0.4034288380099584,0.31703169645121226,0.024391764275913237,0.30484215963940153,0.3488764291244113,0.4130196570927138,0.44839042781275
Cyanobacteria,LSTM_FC,trial_0008,dropout,30,3,256,0.2,0.003,64,0.0,,,,,,5,0.32971835713898023,0.3470008202961513,0.3818142607846222,0.3000964188072895,0.12604902296812256,0.2983199495217121,0.32892166742484547,0.3941573617451477,0.42236375318387354
Cyanobacteria,LSTM_FC,trial_0009,batch_size,30,3,256,0.2,0.003,32,0.0,,,,,,4,0.31887722559350584,0.30791905451388585,0.37229681567615214,0.2748653361424177,0.164948249739901,0.4824359858226323,0.30872353881772807,0.38900762423296753,0.4191592839777608
Cyanobacteria,LSTM_FC,trial_0010,weight_decay,30,3,256,0.2,0.003,32,0.0001,,,,,,7,0.3103983358940864,0.2762049493335542,0.3548449402058174,0.2528616578889056,0.2297106252427178,0.4536130867779042,0.2708581921502476,0.37031074942359327,0.42336587904361156
