epoch,train_loss,val_loss
1,0.4752294264965816,0.38988282358539955
2,0.2811035804682537,0.2813368846351902
3,0.2539546915610356,0.2963792078551792
4,0.2581926384444468,0.26200815183775766
5,0.22125053890436167,0.2703786733604613
6,0.22427058199285224,0.27962571879227954
7,0.2170336015754505,0.22924620001798585
8,0.20085362110377183,0.26531169228699236
9,0.1826575942157049,0.28994110506027937
10,0.18276501016427077,0.3210457478250776
11,0.15976866832241468,0.28558672317081973
12,0.1771089007697716,0.4405527725106194
13,0.1802883239198721,0.23050489227864004
14,0.14853113898072895,0.2995805860984893
15,0.12725332023569458,0.337253927208838
16,0.12333614933449505,0.2942073222781931
17,0.11269676486822973,0.33602774214176906
18,0.10807089822102584,0.3015232684445523
19,0.10077254858293336,0.35684013615051907
20,0.08695226778827324,0.364834023018678
21,0.08629192329401789,0.3533837305647986
22,0.07375183789169087,0.4080080570919173
23,0.0696857233876588,0.4184542889928534
24,0.07150335984375444,0.41141378276404883
25,0.06991394307580373,0.4030999747060594
26,0.07129899591568432,0.34372188217405764
27,0.06564898679361623,0.39327004126140047
