target,model_name,trial_id,tuned_param,lookback,num_layers,hidden_dim,dropout,lr,batch_size,weight_decay,mlp_num_layers,mlp_hidden_dim,kan_hidden_dim,grid_size,spline_order,best_epoch,train_loss_at_best_epoch,val_loss_at_best_epoch,validation_mean_nRMSE,validation_mean_nMAE,validation_mean_NSE,validation_mean_KGE,val_nRMSE_h1,val_nRMSE_h2,val_nRMSE_h3
Algae_Sum,LSTM_FC,trial_0001,baseline,30,1,256,0.0,0.002,64,0.0,,,,,,2,0.5093822343126713,0.4050996218408857,0.3884193496094279,0.3219012932796031,0.07059517725928233,0.23978319932781142,0.3283670812610389,0.3967848745215618,0.44010609304568316
Algae_Sum,LSTM_FC,trial_0002,num_layers,30,2,256,0.0,0.002,64,0.0,,,,,,2,0.48374953773194945,0.3941907286643982,0.3822771581917908,0.314279063866113,0.09280927559516854,0.28175524896538157,0.30895063441570875,0.39117379712313116,0.4467070430365325
Algae_Sum,LSTM_FC,trial_0003,num_layers,30,3,256,0.0,0.002,64,0.0,,,,,,7,0.31399813072697924,0.37800133228302,0.37611006815256065,0.304224437518579,0.11186012303366229,0.4136890432062296,0.2910352516030354,0.37768567247064644,0.4596092803840002
Algae_Sum,LSTM_FC,trial_0004,hidden_dim,30,3,128,0.0,0.002,64,0.0,,,,,,8,0.28946671286874986,0.4484438513006483,0.4200409512656896,0.3297284755122018,-0.08840455128071385,0.2831534735066934,0.35546565058013496,0.42172776287161057,0.4829294403453233
Algae_Sum,LSTM_FC,trial_0005,lr,30,3,256,0.0,0.001,64,0.0,,,,,,5,0.384022517600274,0.41962753591083346,0.4012574062183232,0.32308472798978094,0.007871372899251808,0.2918827370194454,0.3398226409150326,0.407167187885016,0.45678238985492103
Algae_Sum,LSTM_FC,trial_0006,lr,30,3,256,0.0,0.003,64,0.0,,,,,,4,0.4029816067342527,0.3606408266794114,0.3808500039187934,0.2995009740966263,0.10293042351695851,0.3426180661765481,0.3172256982702842,0.3830482939057927,0.4422760195803035
Algae_Sum,LSTM_FC,trial_0007,dropout,30,3,256,0.1,0.002,64,0.0,,,,,,7,0.32725452134147237,0.3576583124342419,0.3727879903952162,0.29555403111963097,0.1308027454416326,0.38643539103503666,0.2921766082826438,0.3771539742819843,0.44903338862102044
Algae_Sum,LSTM_FC,trial_0008,dropout,30,3,256,0.2,0.002,64,0.0,,,,,,4,0.3924788675918711,0.3936757275036403,0.38437511396916685,0.31298358294385403,0.08368100706009673,0.29379892497749543,0.3140534867130243,0.3891644673185741,0.4499073878759022
Algae_Sum,LSTM_FC,trial_0009,batch_size,30,3,256,0.1,0.002,32,0.0,,,,,,2,0.4480906894050255,0.34474273522694904,0.374453470259394,0.2935657715083811,0.13258548840325513,0.42589052253085863,0.31071455997424385,0.3781082348382061,0.43453761596573204
Algae_Sum,LSTM_FC,trial_0010,weight_decay,30,3,256,0.1,0.002,64,0.0001,,,,,,7,0.333190155173668,0.37422182730266024,0.379857999542805,0.3026124380973138,0.09639058471314561,0.36396590359782516,0.29511976556904895,0.3861469445455717,0.4583072885137945
Algae_Sum,LSTM_FC,trial_0001,baseline,30,1,256,0.0,0.002,64,0.0,,,,,,2,0.4863334564189185,0.3641319828374045,0.37129244533347183,0.29789648956499876,0.14928247720715962,0.37487070473212136,0.30985870102373836,0.3810363045257739,0.42298233045090333
Algae_Sum,LSTM_FC,trial_0002,num_layers,30,2,256,0.0,0.002,64,0.0,,,,,,3,0.39197194911410654,0.296639267887388,0.3443700830985849,0.2634320711886271,0.25228628203511283,0.49852337825479226,0.25822371340376593,0.3529306299111783,0.42195590598081045
Algae_Sum,LSTM_FC,trial_0003,num_layers,30,3,256,0.0,0.002,64,0.0,,,,,,3,0.40021853922353895,0.3135730652582078,0.352196794011243,0.27709065947659,0.2265415934851153,0.48772892994971856,0.2778560590229618,0.3613667719453208,0.4173675510654464
Algae_Sum,LSTM_FC,trial_0004,hidden_dim,30,2,128,0.0,0.002,64,0.0,,,,,,3,0.4263506937243534,0.3832189469110398,0.3797140161563079,0.3063470047676639,0.10947391203895396,0.3506911993319703,0.3129832969546528,0.3959653056373239,0.43019344587694686
Algae_Sum,LSTM_FC,trial_0005,lr,30,2,256,0.0,0.001,64,0.0,,,,,,6,0.3592671634416679,0.35280373834428336,0.3654553386412382,0.29279894742911217,0.16094642921380456,0.3704891634595939,0.27758043896495127,0.3766195278242329,0.44216604913453034
Algae_Sum,LSTM_FC,trial_0006,lr,30,2,256,0.0,0.003,64,0.0,,,,,,3,0.3751536206081252,0.28868626270975384,0.3445832399780433,0.25969350339259833,0.25361147155555447,0.5213870077811048,0.26279770670544306,0.3510496353025882,0.4199023779260985
Algae_Sum,LSTM_FC,trial_0007,dropout,30,2,256,0.1,0.002,64,0.0,,,,,,4,0.3615563679937673,0.3175961346853347,0.3496090259117491,0.27432235787482634,0.23008559972131928,0.42292537900835764,0.2625792314751513,0.35982839588291815,0.426419450377178
Algae_Sum,LSTM_FC,trial_0008,dropout,30,2,256,0.2,0.002,64,0.0,,,,,,3,0.4000324750493142,0.3446607121399471,0.3647292159225593,0.28860988174244334,0.16486642721544065,0.45783823042141797,0.27879632125328907,0.3738114131385205,0.44157991337586855
Algae_Sum,LSTM_FC,trial_0009,batch_size,30,2,256,0.0,0.002,32,0.0,,,,,,2,0.4195023077994482,0.28345156283605666,0.3405578028433041,0.2585469289362908,0.2704168273110808,0.4977724849006928,0.25852381389001106,0.3477452160770352,0.4154043785628662
