date,Algae_Total,Algae_Sum,Algae_diff
2021-09-03,6.932366136,6.937590447999999,-0.005224311999999287
2021-09-04,8.666396527,8.669406657,-0.0030101299999998332
2021-09-05,9.811367583,9.813335744,-0.0019681610000006344
2021-09-06,7.525600579,7.531425471,-0.005824892000000581
2021-09-07,6.978479363,6.9838450409999995,-0.005365677999999541
2021-09-08,7.13313314,7.138234443,-0.0051013030000000015
2021-09-09,13.07113603,13.072076699999998,-0.0009406699999985335
2021-09-10,12.83503618,12.837380608,-0.0023444280000006756
2021-09-11,15.99772793,16.002105645,-0.004377715000000393
2021-09-12,22.35442836,17.83502683,4.51940153
2021-09-13,14.48294714,14.486676321000001,-0.0037291810000006365
2021-09-14,13.53246198,13.532389573000001,7.240699999933042e-05
2021-09-15,9.928037654,9.934141926999999,-0.0061042729999982726
2021-09-16,8.622722665,8.631086169,-0.008363504000000077
2021-09-17,6.432056481,6.440637218999999,-0.008580737999999144
2021-09-18,5.282889211,5.292396814,-0.009507603000000309
2021-09-19,5.913265749,5.922165098,-0.008899349
2021-09-20,5.682700941,5.691839246,-0.00913830499999957
2021-09-21,4.652107169,4.662005794,-0.009898624999999939
2021-09-22,6.149138306,6.15749457,-0.008356263999999669
2021-09-23,6.017014493,6.025652175,-0.008637682000000702
2021-09-24,5.523642288,5.532700941999999,-0.0090586539999995
2021-09-25,5.149732078,5.1589138310000004,-0.009181753000000015
2021-09-26,5.322143374,5.330977553,-0.008834178999999942
2021-09-27,5.409094859,5.418769007000001,-0.009674148000001104
2021-09-28,5.263664012,5.273323679,-0.009659667000000205
2021-09-29,5.523215062,5.532157857,-0.008942794999999393
2021-09-30,6.433540912,6.442237509,-0.00869659700000014
2021-10-01,5.021940623,5.030890658000001,-0.008950035000000689
2021-10-02,4.30742268,4.317036083,-0.009613402999999465
2021-10-03,4.988796682,4.889657251999999,0.09913943000000103
2021-10-04,5.362150987,5.293691593,0.06845939399999956
2021-10-05,5.735505292,5.697725936,0.03777935599999971
2021-10-06,6.108859596,6.1017602769999995,0.0070993190000008255
2021-10-07,6.482213901,6.5057946200000005,-0.023580719000000805
2021-10-08,6.855568205,6.909828961,-0.05426075599999969
2021-10-09,7.22892251,7.313863303000001,-0.08494079300000035
2021-10-10,7.602276814,7.717897645,-0.1156208310000002
2021-10-11,7.975631119,8.121931988,-0.14630086900000006
2021-10-12,8.500642023,8.509280156,-0.008638133000001602
2021-10-13,7.930890659,7.937523533999999,-0.006632874999999316
2021-10-14,7.971093411,7.977364229999999,-0.00627081899999915
2021-10-15,15.22167994,15.226335988,-0.0046560480000010784
2021-10-16,16.43280232,16.438095584,-0.005293263999998743
2021-10-17,8.288217391,8.294557971,-0.006340579999999818
2021-10-18,7.746403763,7.7521273520000005,-0.005723589000000473
2021-10-19,7.254457308,7.25991317,-0.0054558619999998115
2021-10-20,6.635441389,6.640969609000001,-0.005528220000000417
2021-10-21,6.666367583,6.667091172,-0.0007235889999996914
2021-10-22,5.920824891,5.925296671,-0.004471780000000258
2021-10-23,5.485086831,5.490354559000001,-0.005267728000000638
2021-10-24,5.612467438,5.617872648,-0.005405209999999272
2021-10-25,5.629949312,5.634844316000001,-0.004895004000000647
2021-10-26,6.680709117,6.683892909,-0.003183791999999741
2021-10-27,12.03727207,12.037206946000001,6.512399999891727e-05
2021-10-28,19.98774964,17.69019536866667,2.297554271333329
2021-10-29,22.56503618,18.62484080933333,3.940195370666668
2021-10-30,13.5788712,13.580151954,-0.0012807539999997175
2021-10-31,11.19263386,11.194544138,-0.0019102779999986552
2021-11-01,10.46229378,10.462178003,0.0001157769999995395
2021-11-02,12.22955861,12.232648335,-0.0030897250000005982
2021-11-03,15.58698263,15.586939218,4.3412000000131457e-05
2021-11-04,10.78176556,10.781874096000001,-0.00010853600000082508
2021-11-05,5.887821997,5.8879956579999995,-0.0001736609999998251
2021-11-06,7.307749638,7.308914615999999,-0.0011649779999993726
2021-11-07,9.766386676,9.767588704000001,-0.001202028000001576
2021-11-08,10.09397974,10.094160637,-0.00018089699999990216
2021-11-09,8.241874096,8.241852388,2.170800000023121e-05
2021-11-10,8.868899348,8.870050688,-0.0011513399999998342
2021-11-11,6.389884226,6.389978292,-9.406599999994825e-05
2021-11-12,5.15878349,5.160637218,-0.0018537279999994993
2021-11-13,5.575021708,5.5793632419999994,-0.0043415339999990366
2021-11-14,4.646070912,4.651657018,-0.00558610599999998
2021-11-15,4.548884866,4.554149165999999,-0.005264299999999444
2021-11-16,5.017574222,5.022404054,-0.004829831999999534
2021-11-17,4.624801795,4.627307405,-0.002505610000000047
2021-11-18,4.372211982,4.374101382,-0.0018894000000004851
2021-11-19,3.929254164,3.936705286,-0.007451121999999977
2021-11-20,4.136806662,4.143953656,-0.007146994000000184
2021-11-21,5.238689356,5.242534395000001,-0.0038450390000006607
2021-11-22,5.550390738,5.55345152,-0.0030607820000003727
2021-11-23,3.922257598,3.929681621,-0.007424023000000002
2021-11-24,3.957879884,3.962843705,-0.004963821000000035
2021-11-25,3.90301231,3.9074221579999997,-0.004409847999999883
2021-11-26,4.036208394,4.043017366,-0.006808971999999969
2021-11-27,4.346208394,4.352083936,-0.005875542000000067
2021-11-28,4.662402315,4.666801737,-0.004399422000000541
2021-11-29,5.426915279,5.431339609,-0.004424329999999976
2021-11-30,7.178211441,7.180412744,-0.0022013029999996547
2021-12-01,7.412505431,7.416147718,-0.003642287000000799
2021-12-02,7.275206372,7.279623461999999,-0.00441708999999868
2021-12-03,6.839196235,6.841339609,-0.0021433740000000867
2021-12-04,5.822865412,5.8279667150000005,-0.00510130300000089
2021-12-05,5.983531114,5.98874819,-0.005217076000000098
2021-12-06,5.933696442,5.938620189000001,-0.0049237470000012
2021-12-07,5.534746744,5.536968162,-0.002221417999999531
2021-12-08,5.7,5.703488943999999,-0.0034889439999989946
2021-12-09,5.568524845,5.569293479,-0.0007686339999999348
2021-12-10,5.794153401,5.796338639000001,-0.002185238000000922
2021-12-11,6.791222865,6.791917511,-0.000694646000000354
2021-12-12,6.345655322,6.34756698,-0.0019116580000000383
2021-12-13,7.155730825,7.157062228,-0.0013314030000000088
2021-12-14,7.67475398,7.67512301,-0.0003690299999998814
2021-12-15,8.034728458,8.03545257,-0.000724112000000332
2021-12-16,8.288761767,8.290506879,-0.0017451120000000486
2021-12-17,7.853446778,7.857487327,-0.004040548999999949
