epoch,train_loss,val_loss
1,0.7849174358440518,0.4607540312267485
2,0.5559666057771465,0.24028057143801734
3,0.4436695895393002,0.24386054703167506
4,0.39762118829987864,0.23278236247244335
5,0.3838463359638069,0.2610389050983247
6,0.36210582021198473,0.2611524562040965
7,0.34346875821636624,0.2515946726004283
8,0.3132810952547925,0.2930993593874432
9,0.2906867703970741,0.33459284759703134
10,0.28304559941110313,0.3009085413955507
11,0.2898041789506958,0.2859542809781574
12,0.2551586966201096,0.39389880498250324
13,0.2582672548747805,0.3426742823350997
14,0.22520520581918604,0.32264147769837154
15,0.21849035824871393,0.30011647372018724
16,0.19689238411744986,0.29760478082157316
17,0.17975888055810466,0.28270777066548664
18,0.17041781513748697,0.32469065132595243
19,0.1576411009582475,0.4005006750424703
20,0.1449020162843503,0.3885668629691714
21,0.13731758853349718,0.3464440760158357
22,0.1376217397439026,0.43304597763788133
23,0.14040632293298583,0.44752425806862967
24,0.13336774516064404,0.3806394168308803
