epoch,train_loss,val_loss
1,0.6356864578789906,0.29100245521182105
2,0.42352363704397605,0.21039067244245893
3,0.3834563903123862,0.20180449457395644
4,0.34001271091530477,0.21939983538218907
5,0.3048752915487982,0.3238852790423802
6,0.29896822798623346,0.23879802652767726
7,0.26230168249780333,0.22237362748100645
8,0.23007186205741856,0.21343744368780226
9,0.208688165696022,0.2491568270183745
10,0.19835896908618175,0.36407032750901724
11,0.1952884267358219,0.2823476166952224
12,0.158568894368142,0.3608268102010091
13,0.15212646402599078,0.40713162081582205
14,0.13834935560770925,0.3576381320045108
15,0.11332476226722493,0.33071779637109666
16,0.09984327422190703,0.3445502973738171
17,0.08908507758977091,0.2964529650551932
18,0.08685713965175061,0.36962915318352835
19,0.08134017207347191,0.3822570386387053
20,0.072672018207687,0.39908257836387273
21,0.06384802091492914,0.37914263350622995
22,0.07282797082175846,0.37918069532939364
23,0.0662644408565904,0.39238483565194265
