epoch,train_loss,val_loss
1,0.6230179129174837,0.4961057844616118
2,0.3727441643039248,0.2791867447750909
3,0.31689515431447013,0.2881469854286739
4,0.297415256680708,0.30143085760729654
5,0.2710516357916862,0.27545636608487084
6,0.2831011667177339,0.2794544185910906
7,0.2555863550480674,0.3806335017794654
8,0.24754003120850526,0.4587617346218654
9,0.22844889205735447,0.38261143224579947
10,0.21243369569002962,0.38467582208769663
11,0.20332924591113127,0.5261819575514112
12,0.1862651405140603,0.501693742615836
13,0.1837210975406904,0.5734150338740576
14,0.1708749659024308,0.5405900506746202
15,0.1641138301433989,0.5647419932342711
16,0.13584103914796275,0.6069608132044474
17,0.12655013237651244,0.5697814382257915
18,0.11483981375257037,0.6613139155365172
19,0.10895347236865119,0.647776376633417
20,0.10896062158744228,0.6324685102417356
21,0.10407763598390105,0.7123613754908243
22,0.10356311494916368,0.6782031995909554
23,0.10350624074882289,0.7541222288495019
24,0.09044867197122541,0.6670321538334801
25,0.08798467043052495,0.6755969098636082
