target,model_name,trial_id,tuned_param,lookback,num_layers,hidden_dim,dropout,lr,batch_size,weight_decay,mlp_num_layers,mlp_hidden_dim,kan_hidden_dim,grid_size,spline_order,best_epoch,train_loss_at_best_epoch,val_loss_at_best_epoch,validation_mean_nRMSE,validation_mean_nMAE,validation_mean_NSE,validation_mean_KGE,val_nRMSE_h1,val_nRMSE_h2,val_nRMSE_h3
Green_Algae,LSTM_FC,trial_0001,baseline,30,1,256,0.0,0.002,64,0.0,,,,,,1,0.6470113825633039,0.39868360332080294,0.923258720424699,0.6624433836710929,0.21321629820803864,0.13539069446863783,0.8671407036260935,0.9245906670748625,0.9780447905731409
Green_Algae,LSTM_FC,trial_0002,num_layers,30,2,256,0.0,0.002,64,0.0,,,,,,8,0.19194964198298933,0.38515011895270573,0.918531113959944,0.6124762395417161,0.20820917016647558,0.34067188208438975,0.7468892868698742,0.9207710369272114,1.0879330180827462
Green_Algae,LSTM_FC,trial_0003,num_layers,30,3,256,0.0,0.002,64,0.0,,,,,,7,0.2099359053796138,0.41475987150555566,0.8719092337268647,0.6569315894024469,0.28387654074036134,0.4108618868870053,0.6929069452163684,0.8773006348846482,1.045520121079578
Green_Algae,LSTM_FC,trial_0004,hidden_dim,30,3,128,0.0,0.002,64,0.0,,,,,,8,0.21150554634089289,0.4815047766481127,0.9506294954209089,0.7073350585183062,0.15857619547317392,0.4106666740775575,0.8133099059853495,0.9528704627888799,1.0857081174884975
Green_Algae,LSTM_FC,trial_0005,lr,30,3,256,0.0,0.001,64,0.0,,,,,,15,0.20970784205053916,0.37222870474769953,0.8748234626261429,0.6063888688493014,0.28479143681143504,0.44746923277682354,0.730112824911985,0.8762644932065836,1.0180930697598598
Green_Algae,LSTM_FC,trial_0006,lr,30,3,256,0.0,0.003,64,0.0,,,,,,8,0.18002803747422969,0.3989381875310625,0.9080964868355558,0.6213710759744444,0.2305688021501522,0.40576593862763355,0.7629414059184327,0.9158861259276719,1.0454619286605624
Green_Algae,LSTM_FC,trial_0007,dropout,30,3,256,0.1,0.002,64,0.0,,,,,,15,0.1831325097686279,0.3490063051382701,0.8256089984267638,0.5887166825968223,0.3620094765864541,0.4960349554577567,0.6867004959486549,0.8183378802377831,0.9717886190938535
Green_Algae,LSTM_FC,trial_0008,dropout,30,3,256,0.2,0.002,64,0.0,,,,,,8,0.22447212226044347,0.3510323166847229,0.8677527194924407,0.5898845696503255,0.29915572892230885,0.3803410439012402,0.7417336532449422,0.8759253035696725,0.9855992016627078
Green_Algae,LSTM_FC,trial_0009,batch_size,30,3,256,0.1,0.002,32,0.0,,,,,,3,0.2851290759794852,0.3924481230122702,0.894541110018776,0.6392338421825996,0.25380139972949034,0.40996310375605116,0.7537038527523862,0.9042011715330045,1.0257183057709374
Green_Algae,LSTM_FC,trial_0010,weight_decay,30,3,256,0.1,0.002,64,0.0001,,,,,,15,0.19269015023865088,0.31942266864436014,0.8068837714293324,0.5680965734845584,0.3869918619223321,0.5019981982528064,0.6453342868307991,0.8065864113717816,0.9687306160854168
