epoch,train_loss,val_loss
1,0.6105310583815855,0.6788083839984167
2,0.4030116662434641,0.38418120026056257
3,0.2977851185831644,0.313779961849962
4,0.26434294647411494,0.2839010953903198
5,0.23370957596285533,0.2597309893795422
6,0.22105542010914495,0.27813989030463354
7,0.21069527126101062,0.21304570262630781
8,0.20414956439943874,0.226286226972228
9,0.188499603420496,0.24362487851509027
10,0.18816574325198535,0.2598165826251109
11,0.1647934877542476,0.2581386920064688
12,0.16237164286181177,0.3363907216560273
13,0.1671335585222009,0.25402190418736564
14,0.1333926450267795,0.30743189413277877
15,0.12349409494020534,0.32403647238832145
16,0.1093328995017857,0.31698620691895485
17,0.09740497156410481,0.3653447141959554
18,0.10968987834494831,0.32647982683210147
19,0.10020462237943002,0.30294532931986307
20,0.10850063698514523,0.3873151233863263
21,0.08397346435946164,0.36898125885497957
22,0.07679234749305619,0.38107542729093913
23,0.0779566016422011,0.3944760788054693
24,0.0848801099472908,0.3705474744950022
25,0.06663191317222936,0.4120700192593393
26,0.0645759173227429,0.3632186466739291
27,0.05886501117664225,0.4520066671428226
