epoch,train_loss,val_loss
1,0.6606654094783493,0.6285646004336221
2,0.5042101148915539,1.0581141639323461
3,0.45774157041084396,1.2858335333211082
4,0.4569616695176359,0.888306268623897
5,0.4533898022966814,1.2470256927467527
6,0.39199608131263497,1.461861647310711
7,0.4127461147143354,0.9997137380497796
8,0.3264555597490918,0.5630502729188829
9,0.3151591264459089,0.3528670540877751
10,0.28187324039663825,0.34361231327056885
11,0.27971969684102543,0.6229245818796612
12,0.2812424572281359,0.5424220249766395
13,0.33575081831701487,0.5607567763044721
14,0.2454656297566569,0.520271917184194
15,0.24106265326066,0.5612310916185379
16,0.22812735021217473,0.5200931983334678
17,0.2183150849127852,0.5152834838344937
18,0.23086707041337828,0.5256030616306123
19,0.24625740104893087,0.48577989708809627
20,0.23654328977566688,0.6453601930822644
21,0.2192212689191,0.5874468038479487
22,0.2139113511387452,0.551140865399724
23,0.2127477373012622,0.545213269335883
24,0.20443631290976977,0.615818726164954
25,0.20428889956338184,0.46936296565192087
26,0.20264149392764874,0.35229307413101196
27,0.19425929987409948,0.5033884083940869
28,0.19712449568984416,0.5287476558060873
29,0.19138210398309372,0.5322283648309254
30,0.20027671883262976,0.44993574420611065
