epoch,train_loss,val_loss
1,0.597139342433441,0.5537343905085609
2,0.382633433880278,0.29562831208819434
3,0.31329050384281415,0.36397846823646907
4,0.2901965459376883,0.27416588082200005
5,0.2704876059066878,0.3238633714971088
6,0.27614067190658675,0.26640596701985314
7,0.24759833189855399,0.3034580789861225
8,0.22559008528204524,0.43914737871715
9,0.21375120194003655,0.4481848364784604
10,0.19011467695236206,0.3918321075893584
11,0.17773323506116867,0.5458395339193798
12,0.1562257363206375,0.42682057051431566
13,0.15026675512737056,0.5304466996874128
14,0.14883089699753427,0.49031849418367657
15,0.15197834424081558,0.5518827239672343
16,0.12428578724085666,0.5025165336472648
17,0.11148542627228172,0.4665372059458778
18,0.0978713781672778,0.48865077041444327
19,0.09455308079667982,0.48995412247521536
20,0.09206670658037737,0.5867287715276083
21,0.08913117275931018,0.57242142586481
22,0.08412994923888606,0.49759534143266226
23,0.09190101635394211,0.46562254145031884
24,0.08216027454005806,0.4736438734190805
25,0.0754552553295058,0.44992427882694064
26,0.07190440489449716,0.47553339174815584
