epoch,train_loss,val_loss
1,0.7837012046142433,0.844157025927589
2,0.6062492483833669,0.5068972905476888
3,0.4517652632146558,0.4290906119914282
4,0.3824962287316273,0.6605039295696077
5,0.3766922422758848,0.2617572269269398
6,0.3714207538683934,0.439879678544544
7,0.34722625608572083,0.2728047505730674
8,0.2909408339064014,0.38229180801482426
9,0.2750735701574174,0.3093678184917995
10,0.27204716566524706,0.2654410586470649
11,0.2598816987036834,0.3645737653686887
12,0.24737951948362238,0.3639910448165167
13,0.2645717720053188,0.27032461762428284
14,0.22833456965260027,0.366557967095148
15,0.21639762973496657,0.4390899170012701
16,0.20380482232281905,0.49573683171045213
17,0.20014799239313727,0.3772167180265699
18,0.19013375384172354,0.44326360736574444
19,0.1758960043064038,0.5101203804924375
20,0.1838755400844924,0.49914841921556563
21,0.16115932161420274,0.5211603755042666
22,0.13804533149544343,0.4667101019904727
23,0.12394837849486658,0.4589924670401074
24,0.10944129516302921,0.44329297826403663
25,0.10875673115150326,0.4417014263925098
