epoch,train_loss,val_loss
1,0.802273548598108,1.3247185321081252
2,0.7499746822568372,1.1233523317745753
3,0.6579248956227385,1.0853622577020101
4,0.5030495949269991,0.408551485765548
5,0.308094759610285,0.23083530011631193
6,0.27085150994850277,0.25167839300064815
7,0.24547748437802272,0.23084144932883127
8,0.23820930415165054,0.25059541776066735
9,0.23910129219809206,0.32093770447231473
10,0.21299531674302574,0.36842530965805054
11,0.21847850754599257,0.3495115495863415
12,0.1930503150171062,0.44569372563135057
13,0.22974277772396082,0.3209018238953182
14,0.1931565333815182,0.3670621769768851
15,0.16863032742355108,0.41484893219811575
16,0.15940394238359376,0.3241188299088251
17,0.14559264455287102,0.4639201575801486
18,0.12893790728493132,0.4072642099289667
19,0.1187953698065351,0.38817196516763597
20,0.09359093123860013,0.4764035514422825
21,0.10283506700324352,0.5132831051236108
22,0.07758985663470926,0.6012625296910604
23,0.07059135905444416,0.604069017228626
24,0.06448869665627043,0.5429172175271171
25,0.05665423508385473,0.5462288430758885
