epoch,train_loss,val_loss
1,0.5611394940775571,0.41360474768139066
2,0.37392148937527286,0.32623990234874545
3,0.3162683829613623,0.28968288217272076
4,0.30623729844097447,0.33087969819704693
5,0.27011472461132857,0.37055453800019766
6,0.264253550231663,0.4520748740150815
7,0.2381675282048519,0.44212823254721506
8,0.22253955580990206,0.5216656156948635
9,0.2095011961243557,0.4795311689376831
10,0.18701426107371968,0.5900845045135135
11,0.18053462908032855,0.642128796804519
12,0.15385840730064881,0.6839968789191473
13,0.14976255446156828,0.504188441094898
14,0.13879746838011955,0.6682368914286295
15,0.12651067523601559,0.633262696720305
16,0.11326878440524468,0.6113014590172541
17,0.1006847678790043,0.5670876162392753
18,0.08981637764967024,0.6516290193512326
19,0.08393178093263229,0.6713607169332958
20,0.07977116869756094,0.7627535433996291
21,0.0842836945217786,0.6659239189965385
22,0.08519424513549541,0.652445219811939
23,0.07753468129564733,0.7301957664035615
