epoch,train_loss,val_loss
1,0.5859456408807563,0.5138405135699681
2,0.42775686059443596,0.36241617018268224
3,0.3562661406799996,0.33398749289058505
4,0.3194688664020964,0.3108420336530322
5,0.29062582423530237,0.27481609157153536
6,0.2948034297429979,0.3961237016178313
7,0.27530557138903333,0.3221785369373503
8,0.26232719044990604,0.40855929681233
9,0.24623083560421394,0.5023980055536542
10,0.2231104993696444,0.5720605424472264
11,0.2225321905113834,0.6612287419182914
12,0.21432572195892927,0.8020354055223011
13,0.1934214364028307,0.7118175370352608
14,0.1831666319324896,0.9196393489837646
15,0.1891906769321039,0.7728578845659891
16,0.17388500742433805,0.7826178244182042
17,0.15245844336117015,0.7669914875711713
18,0.1415677306767566,0.8608706848961967
19,0.12944050956917055,0.7916670498393831
20,0.12127068587240464,1.0091263226100378
21,0.12822693637910598,0.7612657405081249
22,0.10499170711296239,0.9655395065035138
23,0.10951189402890453,0.7816990642320543
24,0.10485080384671894,0.8349631230036417
25,0.08771573378346784,0.7991239286604381
