epoch,train_loss,val_loss
1,0.5860097721786235,0.4361167294638498
2,0.2997851971936473,0.3802167744863601
3,0.2669608446037893,0.26490590685889837
4,0.24580943620534917,0.32838516859781175
5,0.23076083781809956,0.4386612886474246
6,0.218263137170394,0.38545994815372286
7,0.19674445717083128,0.41005596944264006
8,0.19559781990661754,0.30050251313618254
9,0.17253393994380034,0.48340133258274626
10,0.17696058152043695,0.4687264362970988
11,0.16849622836781208,0.551702428431738
12,0.13535343445708595,0.5592226017089117
13,0.1581521116738501,0.5940736929575602
14,0.11986465829466453,0.7115495204925537
15,0.11871254000696757,0.7411357987494696
16,0.1180099898556112,0.4564299469902402
17,0.10286735459698113,0.3895912163314365
18,0.09310964982196121,0.49512964203244164
19,0.08691338396866428,0.5245254948025658
20,0.07141922911867551,0.5723419132686797
21,0.07331871501714712,0.4781982245899382
22,0.08070644210366641,0.6082036864189875
23,0.06409681346074107,0.6194220781326294
