epoch,train_loss,val_loss
1,0.5787356595885795,0.4911016197431655
2,0.3882185647644386,0.22263968345664797
3,0.34417285267457004,0.4046860748813266
4,0.32220139583914337,0.27146592097623007
5,0.30325206289241885,0.39300816257794696
6,0.28685315752524404,0.3227388833959897
7,0.2707308307032272,0.2709358519031888
8,0.2480367572146716,0.3609426049959092
9,0.23001418572086776,0.35917796407427105
10,0.22458404158225934,0.5812956747554597
11,0.23472088652704826,0.5286587221281869
12,0.20367266046959637,0.5385093319983709
13,0.20930732448930148,0.4408496788569859
14,0.17467458200702204,0.39487132288160776
15,0.15407282260978097,0.4965765305927822
16,0.13303864229096674,0.5420204032035101
17,0.1243183658970681,0.500157185963222
18,0.11708781628460208,0.5280296334198543
19,0.10872911339606381,0.5800744550568717
20,0.09702025075478538,0.5114729745047433
21,0.10272485340033435,0.5821486399287269
22,0.10056340058936793,0.5064657415662494
