epoch,train_loss,val_loss
1,0.6189464623540331,0.49361463103975567
2,0.4278262907245992,0.22341092356613704
3,0.3635050320295314,0.3641121486822764
4,0.33968609004284683,0.2198004580679394
5,0.317805867397249,0.3710129871254876
6,0.3046396404092287,0.27632746880962733
7,0.29093738905698785,0.27550270160039264
8,0.28165678685099194,0.3490335104011354
9,0.2644923187044665,0.2706064113548824
10,0.25264255805617797,0.5015250529561724
11,0.25056526039092186,0.43511274740809486
12,0.24567724986059855,0.3761195824259803
13,0.2560229239579303,0.3179072482245309
14,0.23318756472280694,0.3074072358154115
15,0.2132539491339951,0.4506441737924303
16,0.19757425186955804,0.4374737696988242
17,0.17641736082345968,0.41668188997677397
18,0.16389160146969,0.5152331022989183
19,0.156821426358654,0.456871896982193
20,0.1471633010618002,0.5470771590868632
21,0.13739768160461968,0.5600392690726689
22,0.12702387445010116,0.5612886775107611
23,0.11982469002887039,0.5362565049103328
24,0.11145137923295935,0.6885480951695215
