epoch,train_loss,val_loss
1,0.7752852558470927,0.4115519920984904
2,0.4566945761545307,0.3134953890527998
3,0.4027200068466391,0.5607367186319261
4,0.3776548387270073,0.34350485177267165
5,0.374453158939586,0.3207221229871114
6,0.35437690747650435,0.3746429256030491
7,0.3242095926950547,0.4246199358077276
8,0.29910993839011474,0.4723823297591436
9,0.2873504664555553,0.4495730059487479
10,0.25174647404660816,0.6082433348610288
11,0.24832286028301015,0.5967119591576713
12,0.21435762111703419,0.805052672113691
13,0.28918084414566264,0.5655114083063035
14,0.20385296645358358,0.7818034433183216
15,0.15580947403264292,0.7160663434437343
16,0.16589045828807725,0.7713232835133871
17,0.1479745598890171,0.7429115204584031
18,0.12460554409192096,0.8679098912647792
19,0.146336811662339,0.7764245725813366
20,0.10744146077175042,0.8611847446078346
21,0.09225871854793655,0.8368427923747471
22,0.0867865193106724,0.9735694839840844
