epoch,train_loss,val_loss
1,0.7657965163871079,1.271034490494501
2,0.5135488615316504,0.17426556810027077
3,0.3636107603571407,0.2665189376899174
4,0.35697590686045716,0.2327735892363957
5,0.3204671408478364,0.4061068778946286
6,0.3113096870971798,0.3002309600512187
7,0.30611635110370017,0.25841501426129115
8,0.2806839667595794,0.2570089506251471
9,0.2824663208430201,0.25699681469372343
10,0.25998635626169225,0.6273078748158046
11,0.2482558397067047,0.4502078053497133
12,0.24511061407703016,0.37200506812050227
13,0.22398528523717373,0.4413088176931654
14,0.18599765265689178,0.27581965923309326
15,0.18110105851632913,0.3520471176930836
16,0.15909013873978056,0.322412215528034
17,0.1604651208116212,0.40582828649452757
18,0.1443994432997126,0.45583296035017284
19,0.15215280031379325,0.435130177509217
20,0.1269219444104338,0.5480518170765468
21,0.12045981897408574,0.5234107219037556
22,0.11684038239985602,0.4483358249777839
