epoch,train_loss,val_loss
1,0.5717662433645717,0.5701212804941904
2,0.4078976235587704,0.47241853718601523
3,0.35688325474006494,0.40781590200605844
4,0.32410123186334194,0.3594952694894302
5,0.2682614752887442,0.297048128520449
6,0.23690002094503093,0.2719074674837646
7,0.22060586233658774,0.25531718924286817
8,0.21147890780830053,0.28369001902285074
9,0.1948513193603824,0.2478170380705879
10,0.19542145476415496,0.27591401604669435
11,0.18138391986025246,0.34425444306717035
12,0.17459774285451762,0.28885711623089655
13,0.17960711622733147,0.29992804516639027
14,0.14838036268330776,0.35964851542597726
15,0.15109466846426464,0.3328894760370964
16,0.1370913410578632,0.3939314601898548
17,0.13113261996462272,0.3898504793067418
18,0.12928047662787784,0.3850644773670605
19,0.11992010692050713,0.40122122193376225
20,0.11284289821002723,0.4978193952258499
21,0.11251460237486552,0.3537574152772625
22,0.10783041085545167,0.40251658400077195
23,0.09998699037880221,0.43680633129995494
24,0.10497580177978867,0.39497583031299566
25,0.09096756095395368,0.44480833907922107
26,0.09923512813438594,0.4332553368460919
27,0.10069998518715267,0.47667989409750416
28,0.08489564267409301,0.4543105711983073
29,0.08572532016152329,0.494390048197515
