epoch,train_loss,val_loss
1,0.6650914818976578,0.5211438054130191
2,0.3346805570447321,0.3318740526835124
3,0.27029697581558493,0.26213101404053823
4,0.23977005257429135,0.3431437455472492
5,0.2311512026613559,0.42881505829947336
6,0.20600999046155738,0.3994692209221068
7,0.20190003738580692,0.3183410657303674
8,0.19034174507464505,0.3187004512264615
9,0.17130639816547347,0.4007048010826111
10,0.15417049799410942,0.49788412877491545
11,0.15095261437979537,0.4578035189991906
12,0.13315370317973893,0.48923025670505704
13,0.1668751067691402,0.4724412134715489
14,0.11999704412935515,0.5578873554865519
15,0.10833815905462087,0.48510017565318514
16,0.10981716024189878,0.39666891949517386
17,0.0885765017703124,0.37183843907855807
18,0.08292248901817625,0.49300247572717215
19,0.08735245734994593,0.515752116839091
20,0.06762005422251448,0.4905137164252145
21,0.06766580277248237,0.5803777405193874
22,0.06801986127485969,0.5483771023296174
23,0.05255902014595414,0.6077578436760676
