epoch,train_loss,val_loss
1,0.7980875568818881,0.5737233303842091
2,0.6615324987672192,0.47022324800491333
3,0.6168201658552493,0.6377418892724174
4,0.4859144556687365,0.5237183031581697
5,0.4392855125624416,0.5213179815383184
6,0.4347338125779967,0.4571414561498733
7,0.3426356110141764,0.25193042769318535
8,0.26035038358612456,0.27231512041318984
9,0.24435082825616156,0.3159783212911515
10,0.23754348474390366,0.30259500656809124
11,0.23133829096815578,0.3269937591893332
12,0.21305975534511684,0.3705424936044784
13,0.24217974605960416,0.43305471255665734
14,0.20382457868450654,0.4634541812397185
15,0.1980445665471694,0.40505842509723844
16,0.18199302528092193,0.423989318666004
17,0.16022283318339747,0.3511924502395448
18,0.15895483990854045,0.45500086602710543
19,0.1519501375801423,0.4977577044850304
20,0.13365785633197705,0.583683158670153
21,0.13961255338983966,0.4874588960692996
22,0.13136308204550232,0.5427181011154538
23,0.105691300183019,0.6132135476384845
24,0.10764402712479389,0.5952793444905963
25,0.09207029447320424,0.8199825740995861
26,0.09062066197292203,0.725335921560015
27,0.0771743720300676,0.7856441622688657
