epoch,train_loss,val_loss
1,0.7110924096874712,0.3889857700892857
2,0.3404756842187532,0.3398954612868173
3,0.26541477833652166,0.2904495085988726
4,0.2524988971212331,0.30986366527421133
5,0.2427322197331689,0.37197973472731455
6,0.22963909995597126,0.41906375828243436
7,0.225238216789536,0.30770290749413626
8,0.21483016006364955,0.3107770993596032
9,0.20114815358884608,0.3886887175696237
10,0.18783637685346768,0.4174133964947292
11,0.18043563326749834,0.614211516720908
12,0.16118296991170072,0.4346829198655628
13,0.1759825540274691,0.5973780694462004
14,0.13215246311933523,0.5806144248871576
15,0.13842192209715662,0.4194103309086391
16,0.11618084175621762,0.48963935602278935
17,0.09758228401308654,0.5340991843314398
18,0.09233026139463933,0.5576355542455401
19,0.10552953449835208,0.5353722033046541
20,0.07629689926146223,0.7152371122723534
21,0.07622756775481478,0.6760251919428507
22,0.07100605657872032,0.6999283120745704
23,0.05799865921166529,0.6574167864663261
