epoch,train_loss,val_loss
1,0.8831087247723114,0.6505330346879505
2,0.6293883921778326,0.49777313357307795
3,0.48497199166604804,0.5437142167772565
4,0.4313406771029568,0.3915177101180667
5,0.3969117910391732,0.420878237202054
6,0.36281468474328726,0.4012333353360494
7,0.3462860248080587,0.3655474753606887
8,0.3334804462417187,0.378815369946616
9,0.31194995879920706,0.5169412067958287
10,0.3005156580964587,0.5614437829880488
11,0.2769664404817106,0.780188378833589
12,0.2650004278829766,0.7058120227995373
13,0.2948611347733072,0.8368741955075946
14,0.2480767836413994,0.6886458283378964
15,0.2209239922799041,0.8148214589981806
16,0.21754943426041043,0.9055786757242112
17,0.1995736496671261,0.9352571339834304
18,0.19822146725489606,0.8675423236120314
19,0.1948900404531238,1.0327054602759225
20,0.1782758377724453,0.9255707945142474
21,0.17028340356985178,1.1388658058075678
22,0.16744984155295217,1.005639598483131
23,0.15830535619522873,0.9614016725903466
24,0.14193057253389624,1.0391899744669597
25,0.14017417591232742,1.1279862721761067
26,0.1364438984684878,1.1202370212191628
27,0.12714846470879848,1.0813824846631004
