epoch,train_loss,val_loss
1,0.7068567387372977,0.40435285227639334
2,0.42956288545601923,0.2898723766917274
3,0.38591694022338696,0.386857617469061
4,0.3582567703558912,0.39000979775474187
5,0.3443323967778559,0.5228718292145502
6,0.32197907102974227,0.4574332010178339
7,0.2983771612590572,0.4379496631168184
8,0.2759785677425589,0.42855652173360187
9,0.25753400472208704,0.527579494885036
10,0.23639513052046093,0.5240407046817598
11,0.21793950663615264,0.5828514155887422
12,0.19079294398581692,0.7261673893247332
13,0.24287772289506293,0.5630568265914917
14,0.18239287119423228,0.6691670531318301
15,0.16316029434591842,0.6674396253767467
16,0.15449581840510598,0.6026875291551862
17,0.1218885180756295,0.7648447184335618
18,0.11740404511818012,0.7431772947311401
19,0.14765788984700884,0.6588522252582368
20,0.10467008889288638,0.7322336378551665
21,0.09501348178073196,0.7689749967484247
22,0.0911828543230324,0.8265992459796724
