epoch,train_loss,val_loss
1,0.7733926839069512,0.4019274910291036
2,0.5483879393359782,0.22955405428296044
3,0.4625754959649281,0.24112769677525475
4,0.4081532019851117,0.2673004354749407
5,0.37404765121664557,0.2629413902759552
6,0.3500692563898423,0.24571349365370615
7,0.3292592344708921,0.2460808895883106
8,0.3031397843701204,0.274822188275201
9,0.2866777284747589,0.3109822557086036
10,0.2810165649054372,0.26131453258650644
11,0.2609469001680922,0.26431816248666673
12,0.23442141304379102,0.4123201256706601
13,0.2599408805473453,0.3223234826610202
14,0.21973160424859467,0.3161069665636335
15,0.20656208059779502,0.31110692024230957
16,0.19330239749697253,0.3159486168906802
17,0.17746170512223325,0.27460159574236187
18,0.1712473534485873,0.330490441549392
19,0.1646267525323225,0.41656179087502615
20,0.15244242536052288,0.40738156863621305
21,0.14078902105146626,0.3933458498546055
22,0.14604501070448273,0.4289208423523676
