epoch,train_loss,val_loss
1,0.7842133602056536,0.3739767102968125
2,0.5912810291798469,0.2780536257085346
3,0.4895423158332963,0.34574017354420256
4,0.42686928205424113,0.29868245408648536
5,0.4055566115362834,0.2822337746620178
6,0.37630774570583886,0.27432078548840116
7,0.342180981407116,0.2729442162173135
8,0.30594420355702767,0.3433709144592285
9,0.2863107049341433,0.31875526621228173
10,0.27604324759909027,0.3272876157647088
11,0.26849451753919923,0.3122237537588392
12,0.2407016127167276,0.39797255396842957
13,0.23760067050226008,0.4577427250998361
14,0.2139602643808279,0.3877639401526678
15,0.19326253436428453,0.3746007638318198
16,0.17880349840878615,0.3748619400319599
17,0.15603966234980157,0.3583575671627408
18,0.14616615286541645,0.40696099116688683
19,0.13681010181361417,0.41101608531815664
20,0.11851318278527177,0.4571346583820525
21,0.11209435015916824,0.4348993514265333
22,0.11129782289575953,0.42505382072357906
23,0.11890465474871204,0.5753835439682007
24,0.11780780584754416,0.43268790131523494
25,0.11244250189474297,0.48414070833297
26,0.12079710717019738,0.4657917632943108
27,0.10788017934168911,0.5004060467084249
