epoch,train_loss,val_loss
1,0.692911877970382,0.33378573542549494
2,0.49417744973951555,0.255962263970148
3,0.41317590978318847,0.26895966700145174
4,0.37657325933961305,0.29845128882498967
5,0.3606151917813971,0.2636513639064062
6,0.33928594106621396,0.27678448529470534
7,0.320272518843928,0.28604638150760103
8,0.28785547423321484,0.30296780239968074
9,0.2680178109852913,0.5678947426023937
10,0.2618653622671807,0.2956921358903249
11,0.24725526530024913,0.3189487173443749
12,0.21543017514436716,0.45495974449884324
13,0.234623281807223,0.45121676723162335
14,0.1949748219503251,0.5187848749614897
15,0.1836952784688415,0.4764616574559893
16,0.17881627994425156,0.343397095089867
17,0.1570178190420243,0.40118407067798434
18,0.1560622692933132,0.5150016915230524
19,0.14166359591159236,0.5974740556308201
20,0.13279490178019118,0.553079088528951
21,0.12385826931692737,0.52353078410739
22,0.1445640431762154,0.47950275739034015
