epoch,train_loss,val_loss
1,3.111099203565129,1.5808548019045876
2,3.1093245014599864,1.5816059907277424
3,3.1072936800524436,1.5820721671694802
4,3.1062704337096956,1.5825250489371163
5,3.1058070090402783,1.5832406452723913
6,3.1056454924151145,1.5831767036801292
7,3.1055534475814923,1.583266712370373
8,3.1054768368447117,1.5834239664531888
9,3.105417900844429,1.5832297120775496
10,3.1053677694195283,1.5831081980750674
11,3.105336034999174,1.5828046458108085
12,3.105292340050932,1.5826268990834553
13,3.105230936542102,1.5827329726446242
14,3.105195600681239,1.582771551041376
15,3.105131683877595,1.5821839287167503
16,3.1050711317458366,1.5816168444497245
17,3.1049753427505493,1.580968323208037
18,3.1048691194362705,1.581162691116333
19,3.1047876264809737,1.5798541931878953
20,3.104555803599242,1.5789034026009696
21,3.1042524077075577,1.5776794070289248
22,3.1040935186366307,1.5764147781190418
23,3.103363515596489,1.5731049265180315
24,3.1031827266653518,1.5722289085388184
25,3.102303254150602,1.57088303565979
26,3.102020285946275,1.5713748704819452
27,3.1018378874834847,1.5711982136680966
28,3.1014502906469326,1.5719767298017229
29,3.101351859660297,1.570866244179862
30,3.101109285255617,1.5704397133418493
31,3.1008870015919827,1.5706981023152669
32,3.100593844499555,1.570454029809861
33,3.100424486873059,1.5700032597496396
34,3.1003550163189844,1.5695419425056094
35,3.100188245410325,1.5698287259964716
36,3.100216382927548,1.5688274133773077
37,3.099952952672041,1.5685010978153773
38,3.0997940355518696,1.5690344174702961
39,3.099751428749322,1.5685142903100877
40,3.0996011400717767,1.5682341711861747
41,3.09956855097444,1.5686287539345878
42,3.0994719205018146,1.56727131207784
43,3.099380578961752,1.566868021374657
44,3.099357710577625,1.5673248994918096
45,3.099230438780207,1.5667534555707658
46,3.0992957316467917,1.5668386391230993
47,3.0993314259605014,1.5676166784195673
48,3.0990833807156575,1.5663478033883231
49,3.0990945263717413,1.5656723294939314
50,3.0989061952874737,1.566364469982329
51,3.0989001717121956,1.5654770646776472
52,3.098941430088558,1.5647145793551491
53,3.0989388239837434,1.5655155181884766
54,3.098846649216121,1.5650835945492698
55,3.098896463024575,1.5639435336703347
56,3.0986310470475456,1.5641066006251745
57,3.0985820710040293,1.5653917335328602
58,3.098657212042891,1.5638788427625383
59,3.098581846197584,1.5655159609658378
60,3.0985736673678494,1.5633536179860432
61,3.098533814341139,1.562285684403919
62,3.098400408008932,1.5618728228977747
63,3.0983685090055104,1.5620605604989188
64,3.098270957445191,1.5626201289040702
65,3.0982291991322923,1.5612169333866663
66,3.098204268716198,1.5611655030931746
67,3.098154262687921,1.5612903890155612
